DateTime,Temperature,Dissolved_Oxygen,pH,Turbidity,Date,Hour
2024-01-27 13:00:00,27.343990780313,7.07206446742955,8.05565125594829,4.3729315221457,2024-01-27,13
2024-01-27 14:00:00,26.5260234601554,6.81167683278864,7.87730664162316,3.29652330435202,2024-01-27,14
2024-01-27 15:00:00,26.5229527367618,7.23890541516007,7.95742005154335,3.21775599135556,2024-01-27,15
2024-01-27 16:00:00,27.0985291804259,7.88147868368149,8.12624538728839,3.68232521309127,2024-01-27,16
2024-01-27 17:00:00,28.3014129151736,6.76737452187777,7.76496072952062,3.15786998560881,2024-01-27,17
2024-01-27 18:00:00,27.1442451891818,6.94162188159484,7.70935779186258,3.34669610359181,2024-01-27,18
2024-01-27 19:00:00,26.3981142281291,7.01555815123878,8.01305754297575,3.91605680234189,2024-01-27,19
2024-01-27 20:00:00,27.1525541615484,8.3352657811644,7.93699784842523,3.31826410645343,2024-01-27,20
2024-01-27 21:00:00,27.1363658581514,5.64038624134859,7.79066063493753,2.58114234902062,2024-01-27,21
2024-01-27 22:00:00,25.6818680142351,7.30993380887329,8.12220617306075,3.46794733677516,2024-01-27,22
2024-01-27 23:00:00,27.2674230800893,6.83111865074456,7.78542869493361,3.01059376100747,2024-01-27,23
2024-01-28 00:00:00,27.1614392818748,7.24006303571051,7.83688246388671,3.68206659763666,2024-01-28,0
2024-01-28 01:00:00,27.7177238188881,6.50557646760317,7.83445675667519,3.60936157780529,2024-01-28,1
2024-01-28 02:00:00,28.4093736569672,6.87062098148493,7.63373528207132,3.94270214971161,2024-01-28,2
2024-01-28 03:00:00,27.9759390177287,7.3268463476793,7.84629293179214,3.70023888934086,2024-01-28,3
2024-01-28 04:00:00,27.1386667856671,8.7677461206263,8.12331963725368,3.77880504197297,2024-01-28,4
2024-01-28 05:00:00,26.636084454755,7.38482171364124,7.923443346229,3.02228839314078,2024-01-28,5
2024-01-28 06:00:00,28.8440158819499,6.3911606411817,7.83652331954378,3.65571419323292,2024-01-28,6
2024-01-28 07:00:00,27.3355310604087,6.64574419078638,7.79602887095521,4.15643405442493,2024-01-28,7
2024-01-28 08:00:00,27.3083575751478,6.62795153496969,7.89948207596533,3.01388053928619,2024-01-28,8
2024-01-28 09:00:00,27.285524947734,5.82261409642199,7.98745099198273,4.08388746544265,2024-01-28,9
2024-01-28 10:00:00,27.4188508564607,6.70194588497914,7.95794015448685,3.07377946078343,2024-01-28,10
2024-01-28 11:00:00,27.2133837528456,7.33969744909305,7.76030837901739,2.94365236462851,2024-01-28,11
2024-01-28 12:00:00,26.9558027958719,6.13546072855392,7.89820413476312,3.43736619064258,2024-01-28,12
2024-01-28 13:00:00,26.9718846352558,7.52908959063036,7.93078734564114,3.61784147893539,2024-01-28,13
2024-01-28 14:00:00,27.2803480378704,7.1926648926506,7.61848905261934,3.70205255330807,2024-01-28,14
2024-01-28 15:00:00,26.9739451373197,6.45946000681738,7.86532841364858,2.89644215906752,2024-01-28,15
2024-01-28 16:00:00,26.8722925303937,6.81508221759729,7.3761261838765,3.49685224181935,2024-01-28,16
2024-01-28 17:00:00,27.3638581366151,7.85899308458462,7.93133207906245,3.01521153426209,2024-01-28,17
2024-01-28 18:00:00,27.1470136695475,7.34012868810352,7.96867204145816,2.66976342988965,2024-01-28,18
2024-01-28 19:00:00,28.2023957931496,6.90527019293889,7.98698468641516,2.9106433843209,2024-01-28,19
2024-01-28 20:00:00,25.7094181149642,6.75739000982341,7.74704016104439,2.987112842639,2024-01-28,20
2024-01-28 21:00:00,27.9549041111535,6.945965442271,7.89489983535505,3.53428591895158,2024-01-28,21
2024-01-28 22:00:00,28.0476511154986,6.59294186523462,8.12903030756365,3.80545187511953,2024-01-28,22
2024-01-28 23:00:00,26.0559658605551,5.63715029656859,8.12689162614116,2.67652114915364,2024-01-28,23
2024-01-29 00:00:00,27.0943874435518,8.12530674632084,7.82387373316242,3.46134326190946,2024-01-29,0
2024-01-29 01:00:00,27.0771354804025,6.99319499951964,7.85925712245321,2.80401978011851,2024-01-29,1
2024-01-29 02:00:00,26.4554929831693,7.13888835907352,8.06329134039423,3.58050672587602,2024-01-29,2
2024-01-29 03:00:00,26.8333099874455,6.86525535007386,7.51483157679494,3.04222585016839,2024-01-29,3
2024-01-29 04:00:00,26.6336544927205,6.45892991956525,7.76215409403783,2.85792852224999,2024-01-29,4
2024-01-29 05:00:00,28.3513622660542,6.78844531143074,8.11046979566272,3.65385574159946,2024-01-29,5
2024-01-29 06:00:00,27.8614070358885,5.94036314268341,8.0347921137538,3.05762327965861,2024-01-29,6
2024-01-29 07:00:00,28.0629330569965,8.26625189883198,7.90754539330648,3.17413550091834,2024-01-29,7
2024-01-29 08:00:00,27.7330032384259,6.15929280094656,7.51377519488057,2.35540469235076,2024-01-29,8
2024-01-29 09:00:00,26.6225689372697,6.28082022969169,7.81951885106136,3.71701708541209,2024-01-29,9
2024-01-29 10:00:00,26.9852878402321,6.63584447736816,7.70611776678751,3.66299066410272,2024-01-29,10
2024-01-29 11:00:00,27.5936247367368,7.67284543491143,7.89951816959162,3.31234687304097,2024-01-29,11
2024-01-29 12:00:00,26.5667233146648,6.90870539955759,7.66003719619308,2.65314019521702,2024-01-29,12
2024-01-29 13:00:00,27.7277990581034,6.15831852238172,7.61459808705533,3.83002874668395,2024-01-29,13
2024-01-29 14:00:00,27.1558047611051,7.6526030164544,7.39637829168644,3.02350674386486,2024-01-29,14
2024-01-29 15:00:00,27.0751075154702,7.33860037607129,8.08657898384511,3.11505801645675,2024-01-29,15
2024-01-29 16:00:00,27.7265759809221,7.22306097432987,7.74604819259696,4.3041789442346,2024-01-29,16
2024-01-29 17:00:00,27.5665579868916,7.3294405447025,7.86300061457753,3.00743632903303,2024-01-29,17
2024-01-29 18:00:00,27.0834203005086,8.33661714034947,7.82952999554042,3.6291502838434,2024-01-29,18
2024-01-29 19:00:00,27.9955978820186,8.21105693702167,7.6058388740783,3.55169967269553,2024-01-29,19
2024-01-29 20:00:00,26.6513620034401,6.48797079419802,7.56559636859588,3.47777404293844,2024-01-29,20
2024-01-29 21:00:00,27.6695613641666,7.87433099568669,7.61888382354058,3.43126023329844,2024-01-29,21
2024-01-29 22:00:00,27.655860754781,7.12990091385534,7.67813462784583,3.47184708161236,2024-01-29,22
2024-01-29 23:00:00,27.1142721364116,7.19945748968265,7.9069873118729,3.42693445410443,2024-01-29,23
2024-01-30 00:00:00,27.4956798133453,5.884637501014,7.66289929066067,3.28767510572629,2024-01-30,0
2024-01-30 01:00:00,26.5493318541688,6.79776854076708,8.19676303263487,3.95985174336762,2024-01-30,1
2024-01-30 02:00:00,27.8544162115241,6.41230584579806,8.04570171753756,2.74555595885631,2024-01-30,2
2024-01-30 03:00:00,27.1890587181342,7.39683528893599,7.9997555054298,3.74922698472661,2024-01-30,3
2024-01-30 04:00:00,26.9863661876886,7.54264830024168,7.80487163048064,3.66360718843565,2024-01-30,4
2024-01-30 05:00:00,27.9294055355021,5.65530818939021,8.1479989545013,3.61031162217164,2024-01-30,5
2024-01-30 06:00:00,26.8773937856744,6.88677908159744,7.78421881746456,3.79030115388526,2024-01-30,6
2024-01-30 07:00:00,26.4549232221819,7.57311690287655,7.82343510302761,3.27018226003459,2024-01-30,7
2024-01-30 08:00:00,26.3660224958857,6.78799262261193,7.86569465334735,2.50634114739444,2024-01-30,8
2024-01-30 09:00:00,27.6636059708074,7.33743818700142,7.9773828385141,3.27891415632277,2024-01-30,9
2024-01-30 10:00:00,26.5317423885022,7.11069928057625,7.96375069659063,2.88378648642144,2024-01-30,10
2024-01-30 11:00:00,28.3528765091906,7.10499613917158,7.73022369152663,2.99530053976103,2024-01-30,11
2024-01-30 12:00:00,26.0508423552698,6.73721101315902,7.71807131892055,2.77575954025206,2024-01-30,12
2024-01-30 13:00:00,28.317873820974,6.17005151751858,7.96437962100194,3.10474171086915,2024-01-30,13
2024-01-30 14:00:00,27.4266104803216,6.22708191154498,7.98019968261716,3.05345181158712,2024-01-30,14
2024-01-30 15:00:00,27.2419721328778,7.32561150867319,7.7473962637872,2.28764497313135,2024-01-30,15
2024-01-30 16:00:00,26.9730485479146,6.91167495331133,7.49669050536753,3.61109542185138,2024-01-30,16
2024-01-30 17:00:00,27.5394816686112,6.81689265323567,7.78646361983827,4.2647383989421,2024-01-30,17
2024-01-30 18:00:00,27.2774191785451,6.64566597460659,7.96094041775343,3.5706819932034,2024-01-30,18
2024-01-30 19:00:00,27.9619811292099,6.71688669271155,8.20913753774815,3.22274269869028,2024-01-30,19
2024-01-30 20:00:00,27.3685365891972,7.52814707669288,7.57842882790846,3.28645904985923,2024-01-30,20
2024-01-30 21:00:00,27.3901810568771,6.69885355087919,7.74042003690558,3.12897607675433,2024-01-30,21
2024-01-30 22:00:00,27.0818326726717,6.09536117201906,7.74822525207967,3.34871788106279,2024-01-30,22
2024-01-30 23:00:00,27.2658326257674,7.3461910653241,8.11471912128062,3.29408651954851,2024-01-30,23
2024-01-31 00:00:00,27.4846810613352,6.77707400168117,7.82266228490369,2.94834917492873,2024-01-31,0
2024-01-31 01:00:00,26.273898964406,6.91883751931967,7.63946142253182,4.03364200724757,2024-01-31,1
2024-01-31 02:00:00,26.4910887467366,7.86454698383971,7.94732600941358,2.6705236786448,2024-01-31,2
2024-01-31 03:00:00,27.7459584564136,6.8876636655897,7.7450259107914,3.61888256357353,2024-01-31,3
2024-01-31 04:00:00,27.4025192628768,7.07351020387124,7.57287867259483,3.26648502025346,2024-01-31,4
2024-01-31 05:00:00,27.1896099981884,6.19264590522101,7.64251760547201,4.12735768047827,2024-01-31,5
2024-01-31 06:00:00,27.3110603598392,6.76819832858942,8.19414881042875,3.45657177767674,2024-01-31,6
2024-01-31 07:00:00,27.508549023217,7.26571562712516,7.91068393654639,3.1552406190112,2024-01-31,7
2024-01-31 08:00:00,26.9761441918144,5.96677575969526,7.85262961164503,3.20348590467317,2024-01-31,8
2024-01-31 09:00:00,26.8330171647586,7.02050705586943,7.77752231547947,3.3271598786435,2024-01-31,9
2024-01-31 10:00:00,27.4175071530586,6.96047464358688,7.89135125684495,2.81860000115155,2024-01-31,10
2024-01-31 11:00:00,26.712976333431,6.92477247335246,7.88884954866052,2.9802461041993,2024-01-31,11
2024-01-31 12:00:00,27.5449516534287,7.52229533919495,7.89135545392354,2.5424740932475,2024-01-31,12
2024-01-31 13:00:00,26.2784498374573,7.10066310890911,7.85411746895833,2.91311993369914,2024-01-31,13
2024-01-31 14:00:00,27.9174933823954,7.78684313901387,8.01244765104417,3.35037978711399,2024-01-31,14
2024-01-31 15:00:00,27.5835584894478,6.30384629064358,7.83485191266015,3.43907527119234,2024-01-31,15
2024-01-31 16:00:00,27.4536178405883,6.98155474033101,7.62463284453395,2.45888823115155,2024-01-31,16
2024-01-31 17:00:00,27.8896145903673,6.95068007183397,7.70139119291082,3.25099896769099,2024-01-31,17
2024-01-31 18:00:00,28.2992846666776,6.25844730374695,7.41440607436716,3.55226627885352,2024-01-31,18
2024-01-31 19:00:00,27.9086220390109,7.47377700125481,8.2556315943689,3.23994775684822,2024-01-31,19
2024-01-31 20:00:00,26.195475461201,8.29480398351169,8.01117846431006,3.03747088231555,2024-01-31,20
2024-01-31 21:00:00,26.5322538199586,6.8897963553097,7.65568519602286,3.13277070762927,2024-01-31,21
2024-01-31 22:00:00,26.9251088533826,7.20301265296426,7.77081258162661,3.0774717573598,2024-01-31,22
2024-01-31 23:00:00,27.3156546301265,6.9507110854892,7.69625594041665,3.03620585958354,2024-01-31,23
2024-02-01 00:00:00,27.6105954122815,6.4718491980557,8.15393491438856,3.38474411585529,2024-02-01,0
2024-02-01 01:00:00,26.8645537121079,5.80754383331879,7.53182579550311,4.30230593792624,2024-02-01,1
2024-02-01 02:00:00,27.4120600586863,6.47653591014278,7.85403997235194,2.99020903573077,2024-02-01,2
2024-02-01 03:00:00,26.846770240588,6.06482497142896,7.80720915306138,3.17319866795559,2024-02-01,3
2024-02-01 04:00:00,26.9330893182048,7.92246124683547,8.00363611244891,3.28776988606865,2024-02-01,4
2024-02-01 05:00:00,26.4560033418911,6.83093418364606,7.80815806217781,3.01443759322593,2024-02-01,5
2024-02-01 06:00:00,26.7460600523335,6.6924484025717,7.46077613590236,3.78224139551507,2024-02-01,6
2024-02-01 07:00:00,26.4889892366302,7.43349229487268,7.77726525472509,2.29051928947823,2024-02-01,7
2024-02-01 08:00:00,26.7144760482136,6.22694933828647,7.6258459342319,3.08164455673717,2024-02-01,8
2024-02-01 09:00:00,27.9321850779647,6.43988157719727,7.84671170477688,3.66187490661758,2024-02-01,9
2024-02-01 10:00:00,26.7303606667008,6.94084336154917,8.13117717766927,3.18353944739289,2024-02-01,10
2024-02-01 11:00:00,28.8794292389024,7.51726139485409,7.46472069871122,2.95703924769438,2024-02-01,11
2024-02-01 12:00:00,27.5959907405285,7.20101102710127,7.66195322556602,3.49952540440867,2024-02-01,12
2024-02-01 13:00:00,27.4109016742169,7.04899508550953,7.71393447970547,3.69972759122078,2024-02-01,13
2024-02-01 14:00:00,26.7849853318913,6.94687064114161,7.74985746996323,3.40057324144248,2024-02-01,14
2024-02-01 15:00:00,27.7201859276454,7.14014151331607,7.9854263894621,2.96547524528046,2024-02-01,15
2024-02-01 16:00:00,26.9546173042573,7.02099174307755,7.79355567231211,3.50616742723525,2024-02-01,16
2024-02-01 17:00:00,27.3732058887872,6.28201663513384,7.91731857240129,3.13711880088184,2024-02-01,17
2024-02-01 18:00:00,28.8360507229613,6.92764753297989,7.69858766081633,3.63043035921435,2024-02-01,18
2024-02-01 19:00:00,27.2423640601652,6.25578680464935,7.87828411253777,3.94780132048833,2024-02-01,19
2024-02-01 20:00:00,27.9895639957714,6.94864952574049,7.99333750248432,2.18960199505393,2024-02-01,20
2024-02-01 21:00:00,26.8780941449245,6.61161123510706,7.67621709455521,3.35775901347412,2024-02-01,21
2024-02-01 22:00:00,27.2790069057018,8.42362897366972,7.99408520515937,2.56363440711252,2024-02-01,22
2024-02-01 23:00:00,28.3624803813813,6.87606336974897,7.84099828143279,4.3599690916918,2024-02-01,23
2024-02-02 00:00:00,26.9238197653273,6.05745626024305,8.04954665050127,3.10870645046764,2024-02-02,0
2024-02-02 01:00:00,28.3874691347982,6.81949187359385,7.78770182098384,3.63094049398491,2024-02-02,1
2024-02-02 02:00:00,27.7246511612733,7.21161524738273,7.91006137758404,3.2948137503742,2024-02-02,2
2024-02-02 03:00:00,26.9625199344634,7.90401836769151,7.82147269134751,2.9646736302908,2024-02-02,3
2024-02-02 04:00:00,27.6794446434333,6.54632856003677,7.80979542497148,2.91351718971371,2024-02-02,4
2024-02-02 05:00:00,27.883532669776,5.95054321558582,7.8843753899274,3.99184204443333,2024-02-02,5
2024-02-02 06:00:00,27.6730859773303,7.39010220685859,7.94272956853723,3.72105336587667,2024-02-02,6
2024-02-02 07:00:00,26.3578651680657,6.07164077646021,7.56759136849596,4.14574115757235,2024-02-02,7
2024-02-02 08:00:00,26.8637176945051,6.63830673509551,8.13106305785176,3.33384493411781,2024-02-02,8
2024-02-02 09:00:00,27.1514888186691,6.7454277086934,7.43947076148454,3.43380543713578,2024-02-02,9
2024-02-02 10:00:00,27.25533994254,6.85821992801994,7.68618945695483,3.19510762676823,2024-02-02,10
2024-02-02 11:00:00,27.6724032585304,7.3134986742446,7.81020349513937,3.18655465266055,2024-02-02,11
2024-02-02 12:00:00,27.40662060056,6.48981943062817,7.91659475350805,2.86198861903473,2024-02-02,12
2024-02-02 13:00:00,26.4987933847739,6.73576244869994,8.16099623082569,3.34612438209747,2024-02-02,13
2024-02-02 14:00:00,27.5281187106036,6.89143778823037,7.43975878747273,2.97062396419894,2024-02-02,14
2024-02-02 15:00:00,27.6663514471703,6.98975877451127,7.72338423303816,3.50002083653061,2024-02-02,15
2024-02-02 16:00:00,27.6358742687586,6.95869630482475,7.38336496756215,3.38310439416149,2024-02-02,16
2024-02-02 17:00:00,27.9484684353328,7.16160346513355,7.83664061452115,3.43370327878056,2024-02-02,17
2024-02-02 18:00:00,27.8003532927293,7.40630370578504,7.88705355274501,4.0303058740668,2024-02-02,18
2024-02-02 19:00:00,27.5755080475371,7.13558046939058,8.16406710585596,3.2937812816008,2024-02-02,19
2024-02-02 20:00:00,27.2579005731248,7.17215131410553,7.85533329978763,3.63539261122697,2024-02-02,20
2024-02-02 21:00:00,26.3034234398904,5.95066609995211,8.0492452771829,4.1921490695568,2024-02-02,21
2024-02-02 22:00:00,27.5577709314796,6.93013661949941,7.9526057871232,3.87184533979687,2024-02-02,22
2024-02-02 23:00:00,27.4246126122979,7.18770452880097,7.73859787862892,3.80586297033558,2024-02-02,23
2024-02-03 00:00:00,27.4629473023172,7.33736471674227,7.53411824317367,3.17812406732619,2024-02-03,0
2024-02-03 01:00:00,26.5339508545078,6.48458953545972,7.88775048264128,3.40874651389415,2024-02-03,1
2024-02-03 02:00:00,26.651366075755,6.50457643506681,7.51665857639947,2.74314119442713,2024-02-03,2
2024-02-03 03:00:00,27.9318917119997,6.55553959482984,8.10199348526063,3.5245331924147,2024-02-03,3
2024-02-03 04:00:00,27.276266907686,7.22184833993481,7.79596695857227,3.42801787637395,2024-02-03,4
2024-02-03 05:00:00,27.7089004184236,7.52032863295453,8.0809872564174,3.32005560381716,2024-02-03,5
2024-02-03 06:00:00,27.3169910256783,6.65552393562504,7.7291549688322,3.75169375894443,2024-02-03,6
2024-02-03 07:00:00,27.3178536836975,7.44477738817623,7.88645866514421,2.79065682635751,2024-02-03,7
2024-02-03 08:00:00,27.8629702835856,6.97408788549876,7.87396326004029,4.01299102599895,2024-02-03,8
2024-02-03 09:00:00,26.9903731630696,6.82542853370254,7.82054073521771,3.69775881581432,2024-02-03,9
2024-02-03 10:00:00,27.3576724661646,6.77316946210922,7.73914150218672,3.27962738874965,2024-02-03,10
2024-02-03 11:00:00,27.022634826777,7.3479668187613,7.91241576387881,3.24604627723852,2024-02-03,11
2024-02-03 12:00:00,27.0393022635406,7.09534669007224,7.63550571466853,3.5166628225569,2024-02-03,12
2024-02-03 13:00:00,27.1144967259188,8.26549525658858,7.5760185809186,3.96396602978743,2024-02-03,13
2024-02-03 14:00:00,27.4332802629802,6.38866521420161,8.09099364759863,3.35369131903671,2024-02-03,14
2024-02-03 15:00:00,27.0127508270019,7.21086102121799,7.98270527766734,3.37193328785107,2024-02-03,15
2024-02-03 16:00:00,28.0534536753441,6.58247939411309,7.84383723780647,3.31779094537913,2024-02-03,16
2024-02-03 17:00:00,26.7632356186683,6.37842780780681,8.1796799003342,4.07627036846163,2024-02-03,17
2024-02-03 18:00:00,27.1878770135032,6.89347971777902,7.77376924106778,3.15138026573708,2024-02-03,18
2024-02-03 19:00:00,27.0361613650355,6.98241148764422,8.10776767619769,3.2973117325938,2024-02-03,19
2024-02-03 20:00:00,28.1681867306122,8.65090413303606,7.86687055783442,3.93927733133223,2024-02-03,20
2024-02-03 21:00:00,27.4179328659069,6.78951251059008,7.61480234248396,3.37321465845353,2024-02-03,21
2024-02-03 22:00:00,27.9191067236812,6.22189276230919,8.21808844027188,3.79893530981958,2024-02-03,22
2024-02-03 23:00:00,26.4086637761778,7.06380643049663,8.03804927779106,2.91814957553173,2024-02-03,23
2024-02-04 00:00:00,27.4602301595216,5.65521597747218,7.80458558348799,3.22172421569974,2024-02-04,0
2024-02-04 01:00:00,27.8337784773741,6.84482593043744,7.98270596450213,3.9483066365293,2024-02-04,1
2024-02-04 02:00:00,27.3493703935653,6.9096151693771,7.74522227886044,3.01917392222168,2024-02-04,2
2024-02-04 03:00:00,27.9392882250392,7.37676022976713,8.0041212973625,3.24494141289903,2024-02-04,3
2024-02-04 04:00:00,26.9896269299398,7.48417334965671,7.32787350129037,3.42037464928334,2024-02-04,4
2024-02-04 05:00:00,28.1456084641114,6.59785822865537,7.61584171992414,2.88466355726302,2024-02-04,5
2024-02-04 06:00:00,28.6793388741716,6.80963159122204,8.03564454630026,3.13206164899258,2024-02-04,6
2024-02-04 07:00:00,27.0822968637362,6.4403275016336,7.77757233697403,3.35843377318503,2024-02-04,7
2024-02-04 08:00:00,27.0326984871595,6.22316246711538,7.87358388192664,3.33007314568964,2024-02-04,8
2024-02-04 09:00:00,28.1720306862706,7.08593686762838,7.54717501095576,3.86055136895997,2024-02-04,9
2024-02-04 10:00:00,28.2477432874384,6.13584867084204,8.21805206909744,3.97282659377787,2024-02-04,10
2024-02-04 11:00:00,26.986283983708,6.65122385965688,8.08001122518071,2.94188350503961,2024-02-04,11
2024-02-04 12:00:00,27.0478879097425,6.30289562406046,7.78785610414118,3.35784546324202,2024-02-04,12
2024-02-04 13:00:00,27.1309292346837,7.22980991177416,7.7450138700587,3.59992677262265,2024-02-04,13
2024-02-04 14:00:00,26.4933296933794,7.98085805955989,8.04621691589814,3.96202941029366,2024-02-04,14
2024-02-04 15:00:00,26.7488088321095,6.119047210318,8.24631879453547,3.61895082784637,2024-02-04,15
2024-02-04 16:00:00,26.6975155399488,5.78818891026146,8.03028965372038,3.4350927626847,2024-02-04,16
2024-02-04 17:00:00,26.8393214609375,6.82506786878996,8.28607856015329,3.59661328875253,2024-02-04,17
2024-02-04 18:00:00,27.2791890675679,6.90941867757466,7.636306220897,3.59972059876459,2024-02-04,18
2024-02-04 19:00:00,27.4405288395219,7.03119558405438,7.65792876559525,2.91108285431772,2024-02-04,19
2024-02-04 20:00:00,28.2303002956885,6.63220769085939,7.5803223652088,3.3929034807777,2024-02-04,20
2024-02-04 21:00:00,26.7009875755567,6.77961642070474,7.92276973642639,3.93743922750114,2024-02-04,21
2024-02-04 22:00:00,27.890593439086,7.12050624632436,7.86687674545892,3.22083658946158,2024-02-04,22
2024-02-04 23:00:00,27.1716066934647,7.5242585355869,7.79809026407088,3.3656620562954,2024-02-04,23
2024-02-05 00:00:00,27.2703217742085,5.72697073780903,7.99994431190589,3.20571792670381,2024-02-05,0
2024-02-05 01:00:00,27.7048916953,6.67863633658112,8.08878900709508,2.31504041688904,2024-02-05,1
2024-02-05 02:00:00,26.6263667870626,7.02828527636464,7.50961089404976,3.31885377621091,2024-02-05,2
2024-02-05 03:00:00,27.5294458477104,6.34921433723356,7.70463587414077,3.43977053018074,2024-02-05,3
2024-02-05 04:00:00,27.3998713249278,7.93870177906038,8.00223015476584,3.08962784192121,2024-02-05,4
2024-02-05 05:00:00,27.5954707584049,6.51875407186276,7.7317748763897,2.81350611197957,2024-02-05,5
2024-02-05 06:00:00,27.4735011863447,6.87522438779563,7.66237672396479,2.93133922229389,2024-02-05,6
2024-02-05 07:00:00,28.7731800839465,7.23361325810537,8.04389285980658,3.63860067493829,2024-02-05,7
2024-02-05 08:00:00,26.9173560094492,6.54522912671886,7.55920498535796,4.15818565241017,2024-02-05,8
2024-02-05 09:00:00,26.9814018269989,5.79205617131735,7.76666824036387,3.90444633658934,2024-02-05,9
2024-02-05 10:00:00,26.9261156841451,6.64280728385008,7.89901524541901,2.73193121792286,2024-02-05,10
2024-02-05 11:00:00,26.9667137285039,7.51766433355622,7.70949781807888,3.6774897435368,2024-02-05,11
2024-02-05 12:00:00,26.9175677236161,6.69786292392892,7.99446268776277,3.02484017840201,2024-02-05,12
2024-02-05 13:00:00,28.0134099186645,6.39213941912461,7.71053583520855,3.05962516312123,2024-02-05,13
2024-02-05 14:00:00,28.1523025487939,7.45540332570163,8.12581009362364,3.11135049287235,2024-02-05,14
2024-02-05 15:00:00,26.9575522237503,6.70153506238617,7.80359327752589,3.61360878843784,2024-02-05,15
2024-02-05 16:00:00,26.8005866561375,6.59390351180987,7.97096672870813,3.72247895187309,2024-02-05,16
2024-02-05 17:00:00,27.5828493338318,6.98967365379799,7.98666503012639,3.26784663934969,2024-02-05,17
2024-02-05 18:00:00,26.9686661734314,7.36245012577127,7.69821659942375,3.27513958136655,2024-02-05,18
2024-02-05 19:00:00,27.6797590906533,8.32902811903953,7.39876782478226,3.50963340959139,2024-02-05,19
2024-02-05 20:00:00,27.4217538125108,7.39634166459445,7.90575870847941,3.55423765199542,2024-02-05,20
2024-02-05 21:00:00,26.3905535310017,7.59590397983301,7.84518055289622,3.81577705390617,2024-02-05,21
2024-02-05 22:00:00,28.228503120798,6.59642028060729,7.94672346579078,2.75772005053105,2024-02-05,22
2024-02-05 23:00:00,28.3775266038573,6.28447913641831,7.7824292307996,3.31861175611573,2024-02-05,23
2024-02-06 00:00:00,26.9323267857094,6.93739880977147,7.73961018325185,2.85074951836679,2024-02-06,0
2024-02-06 01:00:00,27.0673790640384,6.96430194915576,8.25177933230616,3.28809482000274,2024-02-06,1
2024-02-06 02:00:00,27.4715192344349,6.25289235518124,7.52080564708274,3.21274462629727,2024-02-06,2
2024-02-06 03:00:00,27.5006740739922,6.79482328205759,7.98412960045649,3.28989773482184,2024-02-06,3
2024-02-06 04:00:00,27.6951265636037,7.13959056103148,7.70933360978149,2.96611055811247,2024-02-06,4
2024-02-06 05:00:00,28.5061227232598,7.11623603701085,7.75948649027451,2.67046538892081,2024-02-06,5
2024-02-06 06:00:00,27.1938316635036,7.20257271203056,7.76340840515947,2.40939186351259,2024-02-06,6
2024-02-06 07:00:00,26.8210216532769,7.07457883808247,7.66127880242404,3.25359253366612,2024-02-06,7
2024-02-06 08:00:00,26.4724084631913,6.59579480443797,7.94995708414961,3.12466952449184,2024-02-06,8
2024-02-06 09:00:00,26.8614419760349,6.5916596240107,8.12203515514949,3.01934680413435,2024-02-06,9
2024-02-06 10:00:00,27.2801238162757,6.18062916120368,7.9287028688618,3.87869583901761,2024-02-06,10
2024-02-06 11:00:00,28.3767347181107,7.97086502351106,7.85171021920454,2.94044157967802,2024-02-06,11
2024-02-06 12:00:00,26.9894332205783,6.90807021877158,7.62284749518916,3.91923865531969,2024-02-06,12
2024-02-06 13:00:00,27.4342727709833,6.76508816652309,7.93853330582313,4.00825281003578,2024-02-06,13
2024-02-06 14:00:00,27.2901462623564,6.34272475112853,8.28283342266315,2.47111279928057,2024-02-06,14
2024-02-06 15:00:00,28.0130359640689,8.66139474139667,7.75005412900303,3.34972402736956,2024-02-06,15
2024-02-06 16:00:00,28.8161594555242,6.25600318066626,7.75104344833611,3.13813050894052,2024-02-06,16
2024-02-06 17:00:00,26.9814787362478,6.64269124463636,7.71217128249399,2.05792430377158,2024-02-06,17
2024-02-06 18:00:00,27.0063363344891,7.14950210177164,7.72722301075617,2.68880426118058,2024-02-06,18
2024-02-06 19:00:00,27.9264965262414,7.26012777944657,7.2534870937288,3.64322252605664,2024-02-06,19
2024-02-06 20:00:00,27.7091348937758,7.47475923312941,7.9150574310297,4.17825567866584,2024-02-06,20
2024-02-06 21:00:00,28.4080243954416,7.98456510466156,7.65243404296553,3.69815160136068,2024-02-06,21
2024-02-06 22:00:00,27.6503569111956,7.20369459327643,7.49184474505372,3.44916196318058,2024-02-06,22
2024-02-06 23:00:00,27.0844247455278,6.26638152002,7.98816988944384,3.30082707589863,2024-02-06,23
2024-02-07 00:00:00,27.6543928984154,6.74583292492693,7.60277626514119,4.03354505329869,2024-02-07,0
2024-02-07 01:00:00,27.9652221483498,7.08469942350833,7.75887949868441,4.23374285684179,2024-02-07,1
2024-02-07 02:00:00,27.7922893087184,8.1409356249035,8.1379529021496,3.0576576478046,2024-02-07,2
2024-02-07 03:00:00,27.6043644186644,6.06131671294542,7.53406468241485,2.45000577906658,2024-02-07,3
2024-02-07 04:00:00,27.9400048137535,7.62154590313514,7.50815437073447,2.40777939079338,2024-02-07,4
2024-02-07 05:00:00,28.0015773542674,7.00794862172785,7.88655429980809,3.87840882662872,2024-02-07,5
2024-02-07 06:00:00,28.1292953946225,7.40269832113769,8.07139234644218,3.28976482746701,2024-02-07,6
2024-02-07 07:00:00,27.6892259325538,6.83880317001844,7.49938823927629,3.38879402149725,2024-02-07,7
