Timestamp,Temp,pH,Turbidity,DO,OxygenationInterventions,DiseaseOccurrence,Pond_ID,Data_Type,Observation_ID,RiskLevel,RiskFactorsCount,DataConfidenceScore,SHACL_ViolationCount_KG,RiskLevel_encoded,SHACL_pH_Violation,SHACL_DO_Violation,SHACL_Temp_Missing,SHACL_Turb_Violation,SHACL_Violation_Count,SHACL_Sensor_Error_Flag,HighRisk_Triggered,MediumRisk_Triggered
2026-01-31 08:00:00,26.518049560767015,7.327171793894163,2.781346994565544,6.544412462786932,0.0,2.0,Pond_05,Mock_Data,Obs_Pond_05_20260131_08,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-01-31 12:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260131_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-01-31 12:00:00,26.5,7.340000000000001,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260131_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-01-31 12:00:00,27.652999970875026,7.838198391233172,3.1105028860875126,6.37449455610294,,,Pond_03,Real_Data,Obs_Pond_03_20260131_12,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-01-31 12:00:00,28.760902819887235,7.3217442846606575,2.8216755898848827,3.7096954539767832,1.0,2.0,Pond_04,Mock_Data,Obs_Pond_04_20260131_12,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-01-31 12:00:00,26.47746471087912,7.321372030617127,2.7725506059833918,6.495775790387294,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260131_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-01-31 16:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260131_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-01-31 16:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260131_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-01-31 16:00:00,27.39698013642935,7.82680660141164,3.2811516516565473,6.49709267581167,,,Pond_03,Real_Data,Obs_Pond_03_20260131_16,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-01-31 16:00:00,28.525155624972392,7.343756854140496,2.7474947981581948,4.205728309990525,1.0,2.0,Pond_04,Mock_Data,Obs_Pond_04_20260131_16,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-01-31 16:00:00,26.488593157469037,7.353153710972668,2.8343937635608114,6.383121940971095,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260131_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-01-31 20:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260131_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-01-31 20:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260131_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-01-31 20:00:00,26.974976719113776,7.839981081141563,3.4643737159614147,6.01287183780072,,,Pond_03,Real_Data,Obs_Pond_03_20260131_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-01-31 20:00:00,28.80792647733301,7.404009427663161,2.7777479984499522,4.798948061873396,1.0,2.0,Pond_04,Mock_Data,Obs_Pond_04_20260131_20,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-01-31 20:00:00,26.345797834624854,7.3393030569241615,2.8754787797419015,6.440086959632633,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260131_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 00:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260201_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 00:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260201_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 00:00:00,27.45035183175315,7.829558891245205,3.4770368253830473,5.86184236170939,,,Pond_03,Real_Data,Obs_Pond_03_20260201_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 00:00:00,26.499240910785353,7.347879480830039,2.8415149527224886,6.599859594107771,0.0,2.0,Pond_04,Mock_Data,Obs_Pond_04_20260201_00,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-02-01 00:00:00,26.48625336864869,7.357807403037862,2.8311235702535344,6.655867978324064,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260201_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 04:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260201_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 04:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260201_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 04:00:00,26.8508377348374,7.843080665088498,3.1997363768923828,6.51533144386521,,,Pond_03,Real_Data,Obs_Pond_03_20260201_04,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-01 04:00:00,26.444385665946303,7.333277348548383,2.8285747741595957,6.400326965361183,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260201_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 04:00:00,26.56008421905624,7.32057804660962,2.8836422743821726,6.515755174012362,0.0,2.0,Pond_05,Mock_Data,Obs_Pond_05_20260201_04,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-02-01 08:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260201_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 08:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260201_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 08:00:00,27.6209620006794,7.999504465104165,3.0815119853563475,6.10861890101849,,,Pond_03,Real_Data,Obs_Pond_03_20260201_08,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-01 08:00:00,26.5046985784145,7.359765114688257,2.7308060026015832,6.456026745391863,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260201_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 08:00:00,26.460863904636668,7.301845566137286,2.750230697968378,6.619632146843595,0.0,2.0,Pond_05,Mock_Data,Obs_Pond_05_20260201_08,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-02-01 12:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260201_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 12:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260201_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 12:00:00,27.4633297128006,8.022620181839937,3.2306957800320752,6.32928937776723,,,Pond_03,Real_Data,Obs_Pond_03_20260201_12,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-01 12:00:00,26.458027624239886,7.350349713499987,2.805154865477743,6.4525178785523165,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260201_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 12:00:00,26.503255731129755,7.328571415012875,2.7546702494851045,6.558128526003018,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260201_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 16:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260201_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 16:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260201_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 16:00:00,27.129955058070774,7.735634191385028,3.6963817006984176,6.29584358343291,,,Pond_03,Real_Data,Obs_Pond_03_20260201_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 16:00:00,26.560440646844487,7.3490075962838795,2.7047042618684336,6.4894142450058805,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260201_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 16:00:00,26.453144062078547,7.323567994648221,2.7387360651718606,6.485270990168952,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260201_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 20:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260201_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 20:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260201_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 20:00:00,27.5686806668604,7.920936435601523,3.56994085472568,6.00357732402615,,,Pond_03,Real_Data,Obs_Pond_03_20260201_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 20:00:00,26.490884972422727,7.353011989617956,2.792023706408882,6.521517817332941,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260201_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-01 20:00:00,26.522341182644812,7.338310632212736,2.8090475279300176,6.489035338985584,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260201_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 00:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260202_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 00:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260202_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 00:00:00,26.976758241499326,7.667811198477198,3.540328962279335,5.85211996465258,,,Pond_03,Real_Data,Obs_Pond_03_20260202_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 00:00:00,26.44883337621773,7.3840960655120025,2.8718265961099454,6.524343133195019,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260202_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 00:00:00,26.48657928696607,7.326344870699687,2.7975715515226693,6.4676897905557835,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260202_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 04:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260202_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 04:00:00,26.5,7.339999999999999,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260202_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 04:00:00,26.6154393654079,7.961829084485562,3.4602915334340425,6.27170545878584,,,Pond_03,Real_Data,Obs_Pond_03_20260202_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 04:00:00,26.48007960715954,7.315751678017562,2.749129422185595,6.433175791775335,0.0,2.0,Pond_04,Mock_Data,Obs_Pond_04_20260202_04,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-02-02 04:00:00,26.44178318383214,7.3558887623828895,2.783448277317985,6.3602490907815366,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260202_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 08:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260202_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 08:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260202_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 08:00:00,27.0199597793454,7.7857460569958175,3.0719585236283726,6.45289933780959,,,Pond_03,Real_Data,Obs_Pond_03_20260202_08,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-02 08:00:00,26.525594645809676,7.350155540317666,2.754026240172664,6.4594454417539495,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260202_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 08:00:00,26.58259526486759,7.333821529936742,2.8248930497408877,6.471139772762267,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260202_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 12:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260202_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 12:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260202_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 12:00:00,27.08250118622325,7.911468867021128,3.4272688796038473,6.53768464125783,,,Pond_03,Real_Data,Obs_Pond_03_20260202_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 12:00:00,26.46505877642926,7.320136689688781,2.8229429038449245,6.4878463137974185,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260202_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 12:00:00,26.557577802856734,7.343226449207931,2.843134686272783,6.546460052929736,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260202_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 16:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260202_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 16:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260202_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 16:00:00,27.256573961694123,7.677651272042835,3.3107664581616674,5.648524536657,,,Pond_03,Real_Data,Obs_Pond_03_20260202_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 16:00:00,26.449036481517417,7.351911209888658,2.72347855909134,6.454293932146156,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260202_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 16:00:00,26.46250618786651,7.34337997401798,2.7242175511202116,6.432129784881872,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260202_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 20:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260202_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 20:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260202_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-02 20:00:00,27.31162041450815,7.69478866874888,3.2848200645261727,6.27831385681488,,,Pond_03,Real_Data,Obs_Pond_03_20260202_20,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-02 20:00:00,26.515104414550898,7.320301676420435,2.7627173094431168,6.5715117791654265,0.0,2.0,Pond_04,Mock_Data,Obs_Pond_04_20260202_20,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-02-02 20:00:00,26.530854310893066,7.344180194708211,2.7642601759937016,6.496016858161171,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260202_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 00:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260203_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 00:00:00,26.5,7.34,2.7899999999999996,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260203_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 00:00:00,27.3316016182501,7.799379373350698,3.433661231289325,6.64454663720905,,,Pond_03,Real_Data,Obs_Pond_03_20260203_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 00:00:00,26.51518371283616,7.331050890109983,2.815716933447364,6.501007483151114,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260203_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 00:00:00,26.533310298170882,7.339482627621624,2.825362380121632,6.523782163263247,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260203_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 04:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260203_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 04:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260203_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 04:00:00,27.041457616430076,7.895630863525413,3.23616433128566,5.75703332759362,,,Pond_03,Real_Data,Obs_Pond_03_20260203_04,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-03 04:00:00,26.46857824492441,7.333672731075238,2.7626513047075036,6.516411146827419,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260203_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 04:00:00,26.53981162598056,7.350948215189729,2.769832369289082,6.41254920581842,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260203_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 08:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260203_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 08:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260203_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 08:00:00,27.538683918381977,7.8310781882534695,3.0538648922650373,6.43975952675982,,,Pond_03,Real_Data,Obs_Pond_03_20260203_08,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-03 08:00:00,26.470803729117122,7.3609233000067755,2.779825610484743,6.511864212625939,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260203_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 08:00:00,26.394985283586543,7.322939694783926,2.755583506486136,6.441498004296364,0.0,2.0,Pond_05,Mock_Data,Obs_Pond_05_20260203_08,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-02-03 12:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260203_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 12:00:00,26.5,7.340000000000001,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260203_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 12:00:00,27.561241163018376,7.8242099178110855,3.258713880004965,5.57503153426305,,,Pond_03,Real_Data,Obs_Pond_03_20260203_12,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-03 12:00:00,26.5143831037702,7.359693347625841,2.822087281005207,6.544110646058088,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260203_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 12:00:00,26.56239228719602,7.370006086731022,2.833916587220552,6.405713882582035,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260203_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 16:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260203_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 16:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260203_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 16:00:00,27.885696065781225,7.770791630114788,3.0626694199151676,6.81307286283127,,,Pond_03,Real_Data,Obs_Pond_03_20260203_16,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-03 16:00:00,26.410243684661463,7.31328953493588,2.8081759303512506,6.48143240182165,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260203_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 16:00:00,26.46468846578955,7.334928204716188,2.734400234350171,6.41807619795718,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260203_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 20:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260203_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 20:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260203_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 20:00:00,27.159126457786,7.822657604471992,3.3949272149094223,6.55555045374764,,,Pond_03,Real_Data,Obs_Pond_03_20260203_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 20:00:00,26.412761460958908,7.34117788808315,2.801504489726986,6.388098683768097,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260203_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-03 20:00:00,26.47782082444336,7.3118779812418975,2.7769966919493885,6.388681393001948,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260203_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 00:00:00,26.5,7.34,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260204_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 00:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260204_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 00:00:00,27.595392199974324,7.96730211065455,3.0757391572905726,6.52311375649849,,,Pond_03,Real_Data,Obs_Pond_03_20260204_00,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-04 00:00:00,26.455468818888544,7.324785306620232,2.7753779618188887,6.4952422600955915,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260204_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 00:00:00,26.663503284716704,7.344032637680427,2.8041702441480867,6.4131322506342485,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260204_00,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 04:00:00,26.573026315789477,7.3648684210526305,2.79,6.47,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260204_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 04:00:00,26.5,7.339999999999999,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260204_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 04:00:00,27.033716895139925,7.826112086993552,3.4304116225463024,5.83856981775636,,,Pond_03,Real_Data,Obs_Pond_03_20260204_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 04:00:00,26.559796264674254,7.337883767803665,2.8059560373575416,6.428863608332318,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260204_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 04:00:00,26.59173727175789,7.3466175505345275,2.7652584327153726,6.559645608109396,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260204_04,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 08:00:00,26.93815789473685,7.48921052631579,2.79,6.69421052631579,0.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260204_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 08:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260204_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 08:00:00,27.509159885276,7.566615596953932,3.45923485344705,6.66967515520153,,,Pond_03,Real_Data,Obs_Pond_03_20260204_08,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 08:00:00,26.957428814737337,7.484557282768514,2.7846649805003545,6.6608257827600115,0.0,2.0,Pond_04,Mock_Data,Obs_Pond_04_20260204_08,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-02-04 08:00:00,26.91421254781545,7.503476518888397,2.8237675599746117,6.636393648978095,0.0,2.0,Pond_05,Mock_Data,Obs_Pond_05_20260204_08,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-02-04 12:00:00,27.327631578947376,7.621842105263157,2.79,6.99315789473684,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260204_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 12:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260204_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 12:00:00,27.3478163373675,7.959343488502062,3.50559416433797,6.16013921699109,,,Pond_03,Real_Data,Obs_Pond_03_20260204_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 12:00:00,27.419078281359937,7.6152276685540565,2.8097393433491624,7.030189666665939,0.0,1.0,Pond_04,Mock_Data,Obs_Pond_04_20260204_12,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 12:00:00,27.190941269230535,7.6692201009950045,2.76547155890319,7.001144416434625,0.0,2.0,Pond_05,Mock_Data,Obs_Pond_05_20260204_12,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-02-04 16:00:00,27.7171052631579,7.754473684210527,2.79,7.2921052631579,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260204_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 16:00:00,26.5,7.34,2.79,6.47,0.0,1.0,Pond_02,Real_Data,Obs_Pond_02_20260204_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 16:00:00,27.496636694392876,7.8627127898847355,3.2887480223127774,6.08641779308402,,,Pond_03,Real_Data,Obs_Pond_03_20260204_16,Unknown,0,1.0,0,-1,0,0,0,0,0,0,0,0
2026-02-04 16:00:00,27.770265404033157,7.8065069360175805,2.768573631138796,7.370308929853465,0.0,2.0,Pond_04,Mock_Data,Obs_Pond_04_20260204_16,Medium,2,1.0,0,1,0,0,0,0,0,0,0,1
2026-02-04 16:00:00,27.80324672900905,7.737608136078012,2.8507358739748945,7.260346627906457,0.0,1.0,Pond_05,Mock_Data,Obs_Pond_05_20260204_16,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
2026-02-04 20:00:00,28.106578947368426,7.8871052631578955,2.79,7.59105263157895,1.0,1.0,Pond_01,Real_Data,Obs_Pond_01_20260204_20,Low,1,1.0,0,0,0,0,0,0,0,0,0,0
